project_name,file_path,mode,present_full,success_full,leak_full,full_leak_full,partial_leak_full,cascade_leak_full,present_no_unroll_conservative,success_no_unroll_conservative,leak_no_unroll_conservative,full_leak_no_unroll_conservative,partial_leak_no_unroll_conservative,cascade_leak_no_unroll_conservative,present_no_unroll_aggressive,success_no_unroll_aggressive,leak_no_unroll_aggressive,full_leak_no_unroll_aggressive,partial_leak_no_unroll_aggressive,cascade_leak_no_unroll_aggressive,present_single_pass,success_single_pass,leak_single_pass,full_leak_single_pass,partial_leak_single_pass,cascade_leak_single_pass,present_vanguard_lite,success_vanguard_lite,leak_vanguard_lite,full_leak_vanguard_lite,partial_leak_vanguard_lite,cascade_leak_vanguard_lite,difference_reason,task4_category
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid1\valid1.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid2\valid2.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid3\valid3.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid4\valid4.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_1_cons\not_correct_1_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_2\not_correct_2.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_3_cons\not_correct_3_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_4_cons\not_correct_4_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_5_cons\not_correct_5_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_7_cons\not_correct_7_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_8_cons\not_correct_8_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_9_cons\not_correct_9_cons.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_1\correct_1.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_2\correct_2.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_3\correct_3.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_4\correct_4.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_5\correct_5.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_6\correct_6.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_7\correct_7.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_9\correct_9.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
csl-blockchain_goatzkcp,csl-blockchain_goatzkcp\packages\circuits\hash\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
daffafaizan_goatzkcp,daffafaizan_goatzkcp\packages\circuits\hash\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\damage.circom,main,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\item_collection.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,18,0,18,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\movement.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,9,0,9,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\shooting.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,12,0,12,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\spawn.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\interstellar\src\win_condition.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,7,0,7,0,leak_count_mismatch,其他差异
danielfsha_Card-RPG,danielfsha_Card-RPG\circuits\pocker\src\deal.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
darklakefi_darklake-monorepo,darklakefi_darklake-monorepo\circuits\experiments\swap4.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
darklakefi_darklake-monorepo,darklakefi_darklake-monorepo\circuits\swap.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
developeruche_cryptography-n-zk-research,developeruche_cryptography-n-zk-research\projects\circom-groth16\assets\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
dilawar_playground,dilawar_playground\zkp\zkintro-tutorial\example1\example1-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
dilawar_playground,dilawar_playground\zkp\zkintro-tutorial\example1\example1.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
dilawar_playground,dilawar_playground\zkp\zkintro-tutorial\example2\example2-solution.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
dilawar_playground,dilawar_playground\zkp\zkintro-tutorial\example2\example2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\legogroth16\test-vectors\circuits\division.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\legogroth16\test-vectors\circuits\multiply2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\legogroth16\test-vectors\circuits\multiply2_bounded.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\legogroth16\test-vectors\circuits\test1.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\legogroth16\test-vectors\circuits\test2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
docknetwork_crypto,docknetwork_crypto\proof_system\tests\r1cs\circom\circuits\multiply2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
eh7_crypto-wallet-platform,eh7_crypto-wallet-platform\apps\circom\multiplier2\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
eh7_crypto-wallet-platform,eh7_crypto-wallet-platform\apps\circom\square\multiply.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
eh7_crypto-wallet-platform,eh7_crypto-wallet-platform\apps\circom\square\square.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
elohcrypto_Vanguard,elohcrypto_Vanguard\circuits\accreditation_proof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
elohcrypto_Vanguard,elohcrypto_Vanguard\circuits\blacklist_membership.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
elohcrypto_Vanguard,elohcrypto_Vanguard\circuits\compliance_aggregation.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,10,0,10,0,leak_count_mismatch,其他差异
elohcrypto_Vanguard,elohcrypto_Vanguard\circuits\jurisdiction_proof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
elohcrypto_Vanguard,elohcrypto_Vanguard\circuits\whitelist_membership.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
elohcrypto_zk-hybrid-rollup,elohcrypto_zk-hybrid-rollup\circuits\batch.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,2,2,0,0,True,True,1,1,0,0,True,True,10,1,10,0,leak_count_mismatch,激进召回
finitology_hardhat-circom-starter,finitology_hardhat-circom-starter\circuits\Multiplier.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
finitology_hardhat-circom-starter,finitology_hardhat-circom-starter\circuits\Pubkey.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
frederickemerson_Lumina,frederickemerson_Lumina\zk-circuits\tax_proof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
gebetasuq_adam-protocol,gebetasuq_adam-protocol\circuits\EnergyProof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
gebetasuq_adam-protocol,gebetasuq_adam-protocol\circuits\TransportProof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
harshit6239_ZK-Crowdfunding-Audit,harshit6239_ZK-Crowdfunding-Audit\circuits\crowdfund_commit.circom,main,True,True,2,2,0,0,True,True,2,2,0,0,True,True,2,2,0,0,True,True,2,2,0,0,True,True,2,2,2,0,leak_count_mismatch,其他差异
hashprotocol_eth-lightclient,hashprotocol_eth-lightclient\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\addition.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\division.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\multiplication.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\subtraction.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
holyaustin_ZeroSecret,holyaustin_ZeroSecret\circuits\multiplier2\Multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
holyaustin_ZeroSecret,holyaustin_ZeroSecret\circuits\simple_multiplier\simple_multiplier.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
hshadab_agentkit,hshadab_agentkit\circuits\AIPredictionSimple.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
hshadab_agentkit,hshadab_agentkit\circuits\ProximityVerification.circom,main,True,True,5,5,0,0,True,True,5,5,0,0,True,True,5,5,0,0,True,True,5,5,0,0,True,True,7,5,7,0,leak_count_mismatch,其他差异
hshadab_agentkit,hshadab_agentkit\circuits\agent_authorization.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
hshadab_agentkit,hshadab_agentkit\x402\circuits\option-b-v2\decision_with_binding.circom,main,True,True,5,5,0,0,True,True,5,5,0,0,True,True,5,5,0,0,True,True,5,5,0,0,True,True,5,5,5,0,leak_count_mismatch,其他差异
hshadab_agentkit,hshadab_agentkit\x402\circuits\option-b\decision_with_commitment.circom,main,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,3,0,leak_count_mismatch,其他差异
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\combine1to2.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,3,1,3,0,leak_count_mismatch,其他差异
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\deposit1.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,3,1,3,0,leak_count_mismatch,其他差异
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\merge2to2.circom,main,True,True,2,2,0,0,True,True,2,2,0,0,True,True,2,2,0,0,True,True,2,2,0,0,True,True,6,2,6,0,leak_count_mismatch,其他差异
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\withdraw.circom,main,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,5,3,5,0,leak_count_mismatch,其他差异
iden3_circuits,iden3_circuits\test\circuits\eq.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iden3_circuits,iden3_circuits\test\circuits\lessthan.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iden3_circuits,iden3_circuits\test\circuits\utils\utils_getSubjectLocation.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
iden3_circuits,iden3_circuits\test\circuits\utils\utils_isExpirable.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
iden3_circuits,iden3_circuits\test\circuits\utils\utils_isUpdatable.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Addition\Add.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Power\pow.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\QuadraticEquation\QuadraticEquation.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\FactorOfFive.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Multiply.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Multiply2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Powers.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\SumOfSquares.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\UnsafePowers.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\isZero.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\allowlist_membership_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\arithmetic_test.circom,main,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,3,0,3,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\bitify_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\bytes_all_in_range_test.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,False,0,0,0,0,True,True,1,0,1,0,success_mismatch,工具失败
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\comparators_ext_test.circom,main,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\comparators_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\conditional_select_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\divrem_test.circom,main,True,True,2,2,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,2,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\exp_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\fixed_string_match_test.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,2,0,2,0,success_mismatch,工具失败
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\gates_test.circom,main,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\incremental_merkle_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\index_of_test.circom,main,True,True,1,1,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\merkle_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\minmax_allequal_count_test.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,3,3,0,0,True,False,0,0,0,0,True,True,5,0,5,0,success_mismatch,工具失败
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\minn_maxn_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,2,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\mux_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\muxn_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\nullifier_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\pad_bits_10star_test.circom,main,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\range_proof_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
